domain_tax,phylum_tax,class_tax,order_tax,family_tax,subfamily,otu_id,rep_prokMSA_id,rep_acc,taxa_string,rep_prokMSAname,wk1,wk2,wk3,wk4,wk5,wk6,wk7,wk8,wk9,wk_10,wk_11,wk_12,wk_13,wk_14,wk_15,wk_16,wk_17
Bacteria,Cyanobacteria,Unclassified,Unclassified,Unclassified,sf_6,5186,83349,AY222299.1,Bacteria;Cyanobacteria;Unclassified;Unclassified;Unclassified;sf_6;5186,silica sinter depositing geothermal power station discharge drain clone ST01-SN2C,2220,2372,1993,2415,2176,2420,2634,2270,2243,1858,2602,2808,2265,2498,1890,2979,1928
Bacteria,Cyanobacteria,Unclassified,Unclassified,Unclassified,sf_8,5206,63233,AF523993.1,Bacteria;Cyanobacteria;Unclassified;Unclassified;Unclassified;sf_8;5206,forested wetland clone FW124,3583,3614,3466,3988,3714,3865,5230,6548,4692,2800,5956,5580,3585,4295,2910,4746,2911
Bacteria,Cyanobacteria,Unclassified,Unclassified,Unclassified,sf_9,5164,77762,AB089123.1,Bacteria;Cyanobacteria;Unclassified;Unclassified;Unclassified;sf_9;5164,termite gut homogenate clone Rs-H34,2406,2755,2239,3694,1154,3123,4400,3043,2439,2308,3972,4020,2966,3257,2526,4372,2766
Bacteria,Deferribacteres,Geovibrio,Unclassified,Unclassified,sf_3,945,43329,AF146526.1,Bacteria;Deferribacteres;Geovibrio;Unclassified;Unclassified;sf_3;945,Denitrovibrio acetiphilus,1118,1248,1160,1347,1123,1327,1704,1275,1151,791,1399,1448,1284,1423,1013,1549,1034
Bacteria,Deinococcus-Thermus,Unclassified,Unclassified,Unclassified,sf_1,563,60062,AJ507298.1,Bacteria;Deinococcus-Thermus;Unclassified;Unclassified;Unclassified;sf_1;563,Vulcanithermus mediatlanticus str. TR,3251,3385,2838,4076,2151,3910,3773,2707,3265,2834,3782,3832,3473,3309,2989,4332,3056
Bacteria,Deinococcus-Thermus,Unclassified,Unclassified,Unclassified,sf_2,637,62482,AF513964.1,Bacteria;Deinococcus-Thermus;Unclassified;Unclassified;Unclassified;sf_2;637,hypersaline pond clone LA7-B27N,2718,2085,1299,2934,585,3364,4875,5127,2700,2016,3595,4098,2726,2984,1950,3661,2271
Bacteria,Deinococcus-Thermus,Unclassified,Unclassified,Unclassified,sf_3,920,63290,AF523929.1,Bacteria;Deinococcus-Thermus;Unclassified;Unclassified;Unclassified;sf_3;920,forested wetland clone RCP1-75,2499,2529,2337,3091,2032,2896,2736,2920,2717,1920,2865,2955,2642,2507,2241,2645,2260
Bacteria,DSS1,Unclassified,Unclassified,Unclassified,sf_1,4405,31444,AF323768.2,Bacteria;DSS1;Unclassified;Unclassified;Unclassified;sf_1;4405,benzoate-degrading consortium clone BA143,2406,2427,2309,2168,1558,3200,4509,4283,3575,2381,4341,4416,2979,3243,2211,4176,2582
Bacteria,DSS1,Unclassified,Unclassified,Unclassified,sf_2,38,66919,AJ306783.1,Bacteria;DSS1;Unclassified;Unclassified;Unclassified;sf_2;38,DCP-dechlorinating consortium clone SHA-109,2412,2376,2034,3457,1500,3021,2846,1851,2268,2085,2625,2783,2623,2535,2250,3216,2470
Bacteria,Firmicutes,Anaerobranca,Unclassified,Unclassified,sf_1,4304,62673,AF507889.1,Bacteria;Firmicutes;Anaerobranca;Unclassified;Unclassified;sf_1;4304,Mono Lake at depth 35m station 6 July 2000 clone ML635J-34 G+C,3195,3067,2730,2930,2050,3437,3979,3316,3140,1930,3351,3818,2584,2950,2257,3390,2387
Bacteria,Firmicutes,Bacilli,Bacillales,Alicyclobacillaceae,sf_1,3368,107003,AY529492.1,Bacteria;Firmicutes;Bacilli;Bacillales;Alicyclobacillaceae;sf_1;3368,geothermal site isolate str. G1,3994,4118,3737,4362,4184,4490,6522,6577,5517,3174,6350,6058,4101,4710,3149,5497,3402
Bacteria,Firmicutes,Bacilli,Bacillales,Alicyclobacillaceae,sf_1,3376,25597,AB059675.1,Bacteria;Firmicutes;Bacilli;Bacillales;Alicyclobacillaceae;sf_1;3376,Alicyclobacillus acidoterrestris str. DSM 2498,2378,2295,2098,2341,1712,2716,3509,3874,2814,1656,3193,3321,2338,2433,1910,2828,1891
Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,sf_1,1050,109926,AJ717384.1,Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;sf_1;1050,Bacillus firmus CV93b,3513,2838,2611,3173,2715,4036,5509,5663,4041,2549,4000,4791,3063,3747,2571,4370,2691
Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,sf_1,234,23576,AJ293805.1,Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;sf_1;234,Bacillus vulcani str. 3S-1,3848,3749,3457,3834,3534,4184,5757,5807,4631,3061,5343,5597,3601,4104,2935,4816,3116
Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,sf_1,246,85211,AJ509006.1,Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;sf_1;246,Bacillus sp. 6160m-C1,3059,2866,2795,2931,2042,3761,4064,4096,3527,2130,3922,3946,2569,2977,2455,4028,2559
Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,sf_1,283,14555,Z26926.1,Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;sf_1;283,Bacillus thermocatenulatus,3821,3621,3344,3637,3387,4189,5645,5730,4608,2993,5434,5565,3725,4158,2905,4895,3130
Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,sf_1,305,14564,M77488.1,Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;sf_1;305,Bacillus thermoleovorans,4258,4192,3919,4246,3987,4573,6490,6697,5302,3393,5960,6217,4024,4679,3318,5464,3497
Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,sf_1,3262,85155,AE017000.1,Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;sf_1;3262,Bacillus cereus str. ATCC 14579,2300,1958,2001,2504,3527,2642,2713,2680,2520,1844,2522,2863,2497,2000,2196,1931,1610
Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,sf_1,3266,62984,AF526924.1,Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;sf_1;3266,Mars Odyssey Orbiter and encapsulation facility clone T6-7 sp.,1844,1654,1440,2110,1462,2391,1513,1287,1206,1269,1396,1519,1679,1455,1576,1699,1532
Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,sf_1,3277,47996,AY030333.1,Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;sf_1;3277,Bacillus sp. str. KL-152,643,1063,1200,664,183,922,392,172,337,609,455,674,749,798,1614,555,1158
Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,sf_1,3283,34978,AB021194.1,Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;sf_1;3283,Bacillus niacini str. IFO15566,4329,4412,4000,4258,4400,4727,7014,7404,5832,3454,6249,6677,4209,5122,3279,5929,3661
Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,sf_1,3328,28540,AJ224963.1,Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;sf_1;3328,Pseudobacillus carolinae,2939,3092,2690,3404,2656,3717,3728,4212,3182,2494,3441,3830,2823,2979,2635,3594,2580
Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,sf_1,3337,100175,AY608605.1,Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;sf_1;3337,Bacillus litoralis str. SW-211,2969,2993,2579,3664,3588,3513,4703,4408,3392,2409,3234,3987,2720,3115,2657,3411,2530
Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,sf_1,3345,101580,AY548955.1,Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;sf_1;3345,Bacillus pumilus str. S9,3348,3484,2910,3712,3008,3862,4766,5298,3828,2839,4313,4698,3340,3427,2827,4325,2867
Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,sf_1,3362,83070,AJ550460.1,Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;sf_1;3362,Bacillus horikoshii,3148,2784,2590,3164,2535,3628,4041,3716,3165,2159,2939,3578,3050,2918,2597,3406,2517
Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,sf_1,3370,46318,AB020195.1,Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;sf_1;3370,Bacillus sp. str. TGS437,2860,2559,2513,2794,1895,2708,2895,3592,2982,1410,3331,3407,2303,2543,2047,2711,1848
Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,sf_1,3375,30044,AF423230.1,Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;sf_1;3375,soil clone 1448-1,2472,2257,2246,2891,1773,3095,4555,3323,2837,1993,3720,3695,2624,3050,2230,3255,2183
Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,sf_1,3378,31586,AB074700.1,Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;sf_1;3378,Japan:Lake Biwa isolate str. D-Su(1)-25,1151,1158,1096,1204,1246,1239,836,796,683,601,772,898,876,933,1144,861,845
Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,sf_1,3383,66784,AF500321.1,Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;sf_1;3383,Bacillus sp. str. PE12,3861,3855,3428,3719,4157,3980,5966,6781,5562,2944,5460,5560,3862,4724,2738,5689,3232
Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,sf_1,3385,77320,AY167806.1,Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;sf_1;3385,Bacillus licheniformis str. SAFN-031,2966,3178,2463,3819,3569,3596,3359,1881,2780,2881,2692,3165,3265,2997,2680,3350,2624
Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,sf_1,3398,63742,AJ494730.1,Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;sf_1;3398,Bacillus pumilus EI-26-7,3316,3169,2794,3643,2776,3667,4648,4700,3813,2713,3911,4399,3393,3397,2750,4093,2735
Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,sf_1,3401,81206,AY237408.1,Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;sf_1;3401,Bacillus sp. str. HJ16,3209,3192,2843,3536,3242,3664,4433,4291,3425,2518,3540,4016,3049,3164,2732,3705,2668
Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,sf_1,3416,39697,AF169531.1,Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;sf_1;3416,Bacillus pycnus str. NRS-1691,1464,1105,1415,1122,336,1468,734,822,1166,592,930,949,790,1365,934,1080,1000
Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,sf_1,3419,86553,AY228462.1,Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;sf_1;3419,Bacillus algicola str. KMM 3737,3399,3307,3017,3433,2883,3877,4987,5093,3807,2672,3961,4417,3236,3519,2772,4188,2836
Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,sf_1,3424,76003,AJ532701.1,Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;sf_1;3424,uranium mill tailings clone Gitt-KF-76,4181,4288,3824,4383,4280,4531,6764,7495,5561,3389,6329,6270,4200,4770,3183,5613,3459
Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,sf_1,3426,72071,AJ276809.1,Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;sf_1;3426,Bacillus sp. LMG 19415 str. LMG-19415,3095,2817,2599,3163,3030,3498,4341,4284,3277,2166,3384,3877,2712,3023,2468,3539,2448
Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,sf_1,3429,40994,AB034713.1,Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;sf_1;3429,compost clone 4-49,1989,2272,1959,1903,971,1876,716,604,1287,770,988,1170,1795,1164,1760,1437,1755
Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,sf_1,3430,84164,AY248716.1,Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;sf_1;3430,Bacillus licheniformis str. A1,3158,3225,2677,3555,3040,3635,4575,4546,3614,2737,3827,4275,3158,3304,2660,3947,2702
Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,sf_1,3439,14656,AF071856.1,Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;sf_1;3439,Bacillus siralis str. 171544,3139,3204,2576,4235,4481,3788,5470,5160,4023,2904,3370,4678,2974,3607,2868,3893,2739
Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,sf_1,3441,48390,AF286481.1,Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;sf_1;3441,Bacillus sp. str. VAN13,3293,3146,2821,3536,2777,3667,4577,4579,3830,2664,3975,4380,3312,3403,2660,4079,2679
Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,sf_1,3460,88427,AY312404.1,Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;sf_1;3460,Geobacillus jurassicus str. DS1,4280,4443,4136,4378,4230,4653,6782,7366,5454,3447,5939,6594,3829,4720,3425,5539,3547
Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,sf_1,3467,70144,AJ419629.1,Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;sf_1;3467,Bacillus luciferensis str. LMG 18422,3558,3353,3153,3871,3263,3984,5001,4889,4038,2964,4473,4783,3484,3477,2940,4023,2806
Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,sf_1,3482,102229,AB116126.1,Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;sf_1;3482,garbage compost isolate str. M32,3976,4096,3827,3801,3653,4096,4741,4865,4549,2843,4857,4672,3750,4203,2937,4597,3287
Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,sf_1,3489,77308,AY167818.1,Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;sf_1;3489,Bacillus silvestris str. SAFN-010,3413,3262,2807,3450,3064,3831,4341,4546,3542,2467,3685,3968,3182,3225,2614,4113,2835
Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,sf_1,3491,74659,AF326361.1,Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;sf_1;3491,Bacillus sp. str. MB-12,3673,3424,3037,3708,3336,4144,5377,5457,4121,2906,4245,4871,3454,3747,2943,4385,2994
Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,sf_1,3492,83961,AB042061.1,Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;sf_1;3492,Bacillus subtilis str. IAM 12118T,3837,3670,3178,3731,3311,4140,6279,7197,4978,3134,5418,5969,3709,4334,2924,5181,3090
Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,sf_1,3500,14668,AF157696.1,Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;sf_1;3500,Bacillus macroides str. dhr2,3329,3392,2967,3874,3640,3826,4488,4111,3437,2702,3420,4050,3213,3256,2940,3720,2820
Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,sf_1,3509,50925,AY043085.1,Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;sf_1;3509,Bacillus benzoevorans,2793,1482,1617,1474,963,3432,3293,2652,2314,1431,2049,2829,2061,2432,1556,2665,1720
Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,sf_1,3514,66290,AF506059.1,Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;sf_1;3514,Sporosarcina sp. LCSAOTU9,3254,3064,2796,3339,2874,3669,4038,3502,3145,2270,3190,3614,2915,3164,2503,3522,2615
Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,sf_1,3515,103052,AY608949.1,Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;sf_1;3515,Geobacillus caldoxylosilyticus str. BGSC W98A1,3021,2780,2668,3130,2382,3378,3565,3665,3160,1925,3621,3801,2722,2899,2149,3442,2318
Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,sf_1,3517,66683,AF500007.1,Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;sf_1;3517,Planococcus maritimus str. TF-9,4057,4061,3659,4267,3535,4513,5218,5124,4373,3075,4708,5004,3870,3998,3376,4786,3462
Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,sf_1,3531,14497,AF064705.1,Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;sf_1;3531,Bacillus arseniciselenatis str. E1H,1669,1715,1502,1773,1575,1859,1603,1377,1227,960,1382,1516,1333,1408,1363,1642,1407
Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,sf_1,3540,14545,AB034836.1,Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;sf_1;3540,Geobacillus thermoleovorans str. B23,3986,3873,3626,3944,3703,4305,5926,6078,4823,3123,5590,5856,3725,4299,3075,4996,3247
Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,sf_1,3542,22739,AJ277984.1,Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;sf_1;3542,Bacillus psychrodurans str. DSM 11713 68E3,3542,3222,2948,3372,2628,4098,4186,4035,3355,2498,3329,3823,3289,3191,2773,4023,2881
Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,sf_1,3550,81816,AF142677.4,Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;sf_1;3550,Bacillus megaterium str. QM B1551,3857,3833,3395,4049,3817,4384,6068,5998,4699,3273,4762,5468,3741,4212,3271,4890,3289
Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,sf_1,3555,68488,AJ439078.1,Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;sf_1;3555,Bacillus simplex str. DSM 1321T,3277,3372,2890,3830,3605,3791,4502,4169,3427,2640,3410,4092,3157,3237,2853,3764,2774
Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,sf_1,3562,55982,AF479330.1,Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;sf_1;3562,glacial ice isolate str. G500K-19,3054,2883,2673,3090,2548,3411,4336,5075,3670,2117,3901,4341,2795,3199,2367,3645,2332
Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,sf_1,3579,33993,AB020198.1,Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;sf_1;3579,Bacillus sp. str. TGS750,3097,3027,2668,3462,2970,3574,4887,5719,3786,2618,4114,4517,3151,3291,2690,4008,2634
Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,sf_1,3583,62950,AF526913.2,Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;sf_1;3583,Bacillus odysseyi str. 34hs1,2537,3155,2663,2566,2305,2699,1819,1749,1716,1157,1418,1963,1631,1947,2395,2238,2181
Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,sf_1,3589,72679,AF519468.1,Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;sf_1;3589,Bacillus senegalensis str. RS8; CIP 106 669,3848,3983,3537,4034,3776,4298,6082,6252,4889,3155,4951,5504,3832,4240,3119,5103,3271
Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,sf_1,3594,81178,AJ544622.1,Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;sf_1;3594,Planococcus maitriensis str. S1,3270,3189,2753,3166,3349,3217,4994,5893,3986,2303,4449,5257,2993,3840,2208,4277,2423
Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,sf_1,3612,83619,AB042060.1,Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;sf_1;3612,Bacillus schlegelii str. ATCC 43741T,3249,2519,2281,2540,2040,4060,5579,5508,4055,2574,4218,4805,3314,3699,2372,4358,2691
Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,sf_1,3617,48416,AJ229200.1,Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;sf_1;3617,anoxic bulk soil flooded rice microcosm clone BSV45 clone,3563,3529,3166,3834,3459,4066,5000,4831,3928,2920,3874,4532,3475,3653,3069,4225,3041
Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,sf_1,3623,46961,AY043084.1,Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;sf_1;3623,Bacillus circulans,800,977,664,383,65,1410,413,628,453,447,512,703,359,406,704,699,496
Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,sf_1,3627,38338,AF411341.1,Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;sf_1;3627,Bacillus licheniformis str. SK-1,3131,2995,2464,3841,3185,3695,3887,3541,2863,2610,2688,3547,3076,2920,2852,3307,2643
Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,sf_1,3635,76677,AJ504797.1,Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;sf_1;3635,Bacillus aeolius str. 4-1,2959,2820,2726,2944,2956,2970,3891,3813,3439,2042,3917,3885,2520,2640,2110,3161,2108
Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,sf_1,3644,27496,AJ229179.1,Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;sf_1;3644,anoxic bulk soil flooded rice microcosm clone BSV05 clone,2721,2186,2419,1888,885,3139,2436,2311,2336,1546,2225,2508,2248,2288,2147,2406,2068
Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,sf_1,3649,24847,AJ296095.1,Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;sf_1;3649,Bacillus sp. str. OS-5,1310,1352,1140,1572,1072,1565,792,522,704,775,684,1015,987,824,1321,906,1182
Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,sf_1,3650,35487,AF414570.1,Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;sf_1;3650,clone P3IB-17,2789,2709,2462,3720,1179,3272,2465,2208,2794,2160,2808,3084,2576,2505,2427,3196,2220
Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,sf_1,3653,14507,X60603.1,Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;sf_1;3653,Bacillus alcalophilus,694,626,713,406,271,505,358,264,374,187,419,524,418,466,493,482,431
Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,sf_1,3655,39946,AF234842.1,Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;sf_1;3655,Bacillus sp. str. FO-011,3614,3407,3162,3670,3357,4077,4650,4392,3845,2748,3932,4401,3419,3413,3061,3962,2922
Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,sf_1,3659,104546,AY505499.1,Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;sf_1;3659,Bacillus aquimaris str. GSP18,3399,3378,2963,3727,3202,3919,4424,4115,3480,2784,3567,4093,3300,3257,2956,3840,2907
Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,sf_1,3661,78617,AB094471.1,Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;sf_1;3661,Bacillus sp. str. 2216.25.2,3787,3622,3223,3757,3290,4245,5829,6171,4440,2987,4649,5199,3606,4011,3017,4747,3115
Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,sf_1,3675,79819,AY189750.1,Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;sf_1;3675,Bacillus mojavensis str. M-1,3871,3726,3268,3701,3454,4173,6399,7379,5083,3158,5599,6015,3769,4403,2908,5301,3131
Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,sf_1,3687,77347,AY167816.1,Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;sf_1;3687,Filibacter limicola str. SAFN-012,4296,3693,3524,3472,2326,4567,4710,5077,4446,2725,4998,5078,3904,4255,3048,5234,3235
Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,sf_1,3688,77521,AY167821.1,Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;sf_1;3688,Bacillus sp. str. SAFN-006,3972,3984,3725,3986,3979,4330,6512,7175,5361,3229,5790,6232,3874,4635,3098,5284,3265
Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,sf_1,3704,57750,AF548877.1,Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;sf_1;3704,Bacillus sp. str. CPB 7,2948,2736,2401,3011,1694,3200,2877,2351,2461,1922,2324,2823,2480,2333,2308,2963,2394
Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,sf_1,3706,30966,AF302119.1,Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;sf_1;3706,Bacillus sonorensis str. NRRL B-23155,3521,3431,2941,3846,3417,3958,5538,5980,4313,2961,4471,5157,3394,3820,2925,4491,2934
Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,sf_1,3707,15008,X68415.1,Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;sf_1;3707,Bacillus globisporus,3259,3263,3045,3643,2019,3049,1740,1656,2635,1488,2529,2717,2226,2469,1978,2593,2157
Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,sf_1,3715,41580,AB049195.1,Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;sf_1;3715,Bacillus funiculus str. NAF001,924,1318,1344,400,350,1481,441,219,548,341,629,441,581,581,1423,725,1202
Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,sf_1,3725,76722,AJ535639.1,Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;sf_1;3725,Bacillus sp. R-6760,2554,2561,2315,3398,2599,3046,3252,3572,2744,1907,2438,3207,2270,2436,2242,2723,2168
Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,sf_1,3728,26043,AB021193.1,Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;sf_1;3728,Bacillus naganoensis str. ATCC53909,342,655,1009,524,156,463,122,41,152,68,119,145,146,152,560,156,463
Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,sf_1,3730,59480,AF541965.1,Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;sf_1;3730,Bacillus baekryungensis str. SW-93,3428,3380,3061,3464,3008,3781,4945,5086,3880,2590,4228,4500,3265,3532,2756,4119,2849
Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,sf_1,3732,14681,Y07584.1,Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;sf_1;3732,Drentse grassland soil clone DA026,2369,2036,2044,1668,1561,2492,3471,4331,3024,1391,3081,3572,2145,2425,1591,3102,1766
Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,sf_1,3733,35322,AB016269.1,Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;sf_1;3733,Bacillus sp. str. NIBH P3M5,1538,1693,1380,1837,1053,1555,1001,1046,1067,671,725,1155,874,1009,1275,1202,1020
Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,sf_1,3744,17006,AF234863.1,Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;sf_1;3744,Bacillus nealsonii str. FO-092,1685,1456,1361,1468,898,1968,1122,961,1212,984,1128,1393,1403,1199,1482,1236,1329
